Entity,Code,Date,Value
Afghanistan,AFG,"Feb 23, 2020",0
Afghanistan,AFG,"Feb 24, 2020",0
Afghanistan,AFG,"Feb 25, 2020",0
Afghanistan,AFG,"Feb 26, 2020",0
Afghanistan,AFG,"Feb 27, 2020",0
Afghanistan,AFG,"Feb 28, 2020",0
Afghanistan,AFG,"Feb 29, 2020",0
Afghanistan,AFG,"Mar 1, 2020",0
Afghanistan,AFG,"Mar 2, 2020",0
Afghanistan,AFG,"Mar 8, 2020",0
Afghanistan,AFG,"Mar 11, 2020",0
Afghanistan,AFG,"Mar 15, 2020",0
Afghanistan,AFG,"Mar 16, 2020",0
Afghanistan,AFG,"Mar 17, 2020",0
Afghanistan,AFG,"Mar 18, 2020",0
Afghanistan,AFG,"Mar 19, 2020",0
Afghanistan,AFG,"Mar 20, 2020",0
Afghanistan,AFG,"Mar 21, 2020",0
Afghanistan,AFG,"Mar 22, 2020",0
Afghanistan,AFG,"Mar 23, 2020",0
Afghanistan,AFG,"Mar 24, 2020",0.02568822544993633
Afghanistan,AFG,"Mar 25, 2020",0.02568822544993633
Afghanistan,AFG,"Mar 26, 2020",0.02568822544993633
Afghanistan,AFG,"Mar 27, 2020",0.02568822544993633
Afghanistan,AFG,"Mar 28, 2020",0.05137645089987266
Afghanistan,AFG,"Mar 29, 2020",0.07706467634980899
Afghanistan,AFG,"Mar 30, 2020",0.10275290179974532
Afghanistan,AFG,"Mar 31, 2020",0.10275290179974532
Afghanistan,AFG,"Apr 1, 2020",0.10275290179974532
Afghanistan,AFG,"Apr 2, 2020",0.10275290179974532
Afghanistan,AFG,"Apr 3, 2020",0.10275290179974532
Afghanistan,AFG,"Apr 4, 2020",0.10275290179974532
Afghanistan,AFG,"Apr 5, 2020",0.12844112724968165
Afghanistan,AFG,"Apr 6, 2020",0.17981757814955432
Afghanistan,AFG,"Apr 7, 2020",0.17981757814955432
Afghanistan,AFG,"Apr 8, 2020",0.2825704799492996
Afghanistan,AFG,"Apr 9, 2020",0.35963515629910864
Afghanistan,AFG,"Apr 10, 2020",0.38532338174904496
Afghanistan,AFG,"Apr 11, 2020",0.38532338174904496
Africa,,"Dec 31, 2019",0
Africa,,"Jan 1, 2020",0
Africa,,"Jan 2, 2020",0
Africa,,"Jan 3, 2020",0
Africa,,"Jan 4, 2020",0
Africa,,"Jan 5, 2020",0
Africa,,"Jan 6, 2020",0
Africa,,"Jan 7, 2020",0
Africa,,"Jan 8, 2020",0
Africa,,"Jan 9, 2020",0
Africa,,"Jan 10, 2020",0
Africa,,"Jan 11, 2020",0
Africa,,"Jan 12, 2020",0
Africa,,"Jan 13, 2020",0
Africa,,"Jan 14, 2020",0
Africa,,"Jan 15, 2020",0
Africa,,"Jan 16, 2020",0
Africa,,"Jan 17, 2020",0
Africa,,"Jan 18, 2020",0
Africa,,"Jan 19, 2020",0
Africa,,"Jan 20, 2020",0
Africa,,"Jan 21, 2020",0
Africa,,"Jan 22, 2020",0
Africa,,"Jan 23, 2020",0
Africa,,"Jan 24, 2020",0
Africa,,"Jan 25, 2020",0
Africa,,"Jan 26, 2020",0
Africa,,"Jan 27, 2020",0
Africa,,"Jan 28, 2020",0
Africa,,"Jan 29, 2020",0
Africa,,"Jan 30, 2020",0
Africa,,"Jan 31, 2020",0
Africa,,"Feb 1, 2020",0
Africa,,"Feb 2, 2020",0
Africa,,"Feb 3, 2020",0
Africa,,"Feb 4, 2020",0
Africa,,"Feb 5, 2020",0
Africa,,"Feb 6, 2020",0
Africa,,"Feb 7, 2020",0
Africa,,"Feb 8, 2020",0
Africa,,"Feb 9, 2020",0
Africa,,"Feb 10, 2020",0
Africa,,"Feb 11, 2020",0
Africa,,"Feb 12, 2020",0
Africa,,"Feb 13, 2020",0
Africa,,"Feb 14, 2020",0
Africa,,"Feb 15, 2020",0
Africa,,"Feb 16, 2020",0
Africa,,"Feb 17, 2020",0
Africa,,"Feb 18, 2020",0
Africa,,"Feb 19, 2020",0
Africa,,"Feb 20, 2020",0
Africa,,"Feb 21, 2020",0
Africa,,"Feb 22, 2020",0
Africa,,"Feb 23, 2020",0
Africa,,"Feb 24, 2020",0
Africa,,"Feb 25, 2020",0
Africa,,"Feb 26, 2020",0
Africa,,"Feb 27, 2020",0
Africa,,"Feb 28, 2020",0
Africa,,"Feb 29, 2020",0
Africa,,"Mar 1, 2020",0
Africa,,"Mar 2, 2020",0
Africa,,"Mar 3, 2020",0
Africa,,"Mar 4, 2020",0
Africa,,"Mar 5, 2020",0
Africa,,"Mar 6, 2020",0
Africa,,"Mar 7, 2020",0
Africa,,"Mar 8, 2020",0
Africa,,"Mar 9, 2020",0.000745935706087332
Africa,,"Mar 10, 2020",0.000745935706087332
Africa,,"Mar 11, 2020",0.000745935706087332
Africa,,"Mar 12, 2020",0.001491871412174664
Africa,,"Mar 13, 2020",0.002983742824349328
Africa,,"Mar 14, 2020",0.0037296785304366605
Africa,,"Mar 15, 2020",0.004475614236523992
Africa,,"Mar 16, 2020",0.005967485648698656
Africa,,"Mar 17, 2020",0.005967485648698656
Africa,,"Mar 18, 2020",0.008951228473047985
Africa,,"Mar 19, 2020",0.011934971297397312
Africa,,"Mar 20, 2020",0.012680907003484645
Africa,,"Mar 21, 2020",0.01790245694609597
Africa,,"Mar 22, 2020",0.022378071182619964
Africa,,"Mar 23, 2020",0.03132929965566795
Africa,,"Mar 24, 2020",0.03878865671654127
Africa,,"Mar 25, 2020",0.04624801377741459
Africa,,"Mar 26, 2020",0.05072362801393858
Africa,,"Mar 27, 2020",0.05967485648698657
Africa,,"Mar 28, 2020",0.07310169919655854
Africa,,"Mar 29, 2020",0.09025822043656719
Africa,,"Mar 30, 2020",0.10517693455831383
Africa,,"Mar 31, 2020",0.1208415843861478
Africa,,"Apr 1, 2020",0.13426842709571976
Africa,,"Apr 2, 2020",0.1670895981635624
Africa,,"Apr 3, 2020",0.18722986222792035
Africa,,"Apr 4, 2020",0.21109980482271498
Africa,,"Apr 5, 2020",0.28270963260709886
Africa,,"Apr 6, 2020",0.3237360964419021
Africa,,"Apr 7, 2020",0.35581133180365737
Africa,,"Apr 8, 2020",0.3901243742836747
Africa,,"Apr 9, 2020",0.4274211595880413
Africa,,"Apr 10, 2020",0.46993949483501923
Africa,,"Apr 11, 2020",0.5154415729063465
Albania,ALB,"Mar 9, 2020",0
Albania,ALB,"Mar 10, 2020",0
Albania,ALB,"Mar 11, 2020",0
Albania,ALB,"Mar 12, 2020",0.3474876641879213
Albania,ALB,"Mar 13, 2020",0.3474876641879213
Albania,ALB,"Mar 14, 2020",0.3474876641879213
Albania,ALB,"Mar 15, 2020",0.3474876641879213
Albania,ALB,"Mar 16, 2020",0.3474876641879213
Albania,ALB,"Mar 17, 2020",0.3474876641879213
Albania,ALB,"Mar 18, 2020",0.3474876641879213
Albania,ALB,"Mar 19, 2020",0.6949753283758426
Albania,ALB,"Mar 20, 2020",0.6949753283758426
Albania,ALB,"Mar 21, 2020",0.6949753283758426
Albania,ALB,"Mar 22, 2020",0.6949753283758426
Albania,ALB,"Mar 23, 2020",0.6949753283758426
Albania,ALB,"Mar 24, 2020",1.3899506567516853
Albania,ALB,"Mar 25, 2020",1.7374383209396065
Albania,ALB,"Mar 26, 2020",1.7374383209396065
Albania,ALB,"Mar 27, 2020",2.0849259851275277
Albania,ALB,"Mar 28, 2020",3.1273889776912918
Albania,ALB,"Mar 29, 2020",3.474876641879213
Albania,ALB,"Mar 30, 2020",3.474876641879213
Albania,ALB,"Mar 31, 2020",4.169851970255055
Albania,ALB,"Apr 1, 2020",5.2123149628188195
Albania,ALB,"Apr 2, 2020",5.2123149628188195
Albania,ALB,"Apr 3, 2020",5.559802627006741
Albania,ALB,"Apr 4, 2020",5.907290291194662
Albania,ALB,"Apr 5, 2020",6.602265619570505
Albania,ALB,"Apr 6, 2020",7.297240947946348
Albania,ALB,"Apr 7, 2020",7.644728612134269
Albania,ALB,"Apr 8, 2020",7.644728612134269
Albania,ALB,"Apr 9, 2020",7.644728612134269
Albania,ALB,"Apr 10, 2020",7.99221627632219
Albania,ALB,"Apr 11, 2020",7.99221627632219
Algeria,DZA,"Dec 31, 2019",0
Algeria,DZA,"Jan 1, 2020",0
Algeria,DZA,"Jan 2, 2020",0
Algeria,DZA,"Jan 3, 2020",0
Algeria,DZA,"Jan 4, 2020",0
Algeria,DZA,"Jan 5, 2020",0
Algeria,DZA,"Jan 6, 2020",0
Algeria,DZA,"Jan 7, 2020",0
Algeria,DZA,"Jan 8, 2020",0
Algeria,DZA,"Jan 9, 2020",0
Algeria,DZA,"Jan 10, 2020",0
Algeria,DZA,"Jan 11, 2020",0
Algeria,DZA,"Jan 12, 2020",0
Algeria,DZA,"Jan 13, 2020",0
Algeria,DZA,"Jan 14, 2020",0
Algeria,DZA,"Jan 15, 2020",0
Algeria,DZA,"Jan 16, 2020",0
Algeria,DZA,"Jan 17, 2020",0
Algeria,DZA,"Jan 18, 2020",0
Algeria,DZA,"Jan 19, 2020",0
Algeria,DZA,"Jan 20, 2020",0
Algeria,DZA,"Jan 21, 2020",0
Algeria,DZA,"Jan 22, 2020",0
Algeria,DZA,"Jan 23, 2020",0
Algeria,DZA,"Jan 24, 2020",0
Algeria,DZA,"Jan 25, 2020",0
Algeria,DZA,"Jan 26, 2020",0
Algeria,DZA,"Jan 27, 2020",0
Algeria,DZA,"Jan 28, 2020",0
Algeria,DZA,"Jan 29, 2020",0
Algeria,DZA,"Jan 30, 2020",0
Algeria,DZA,"Jan 31, 2020",0
Algeria,DZA,"Feb 1, 2020",0
Algeria,DZA,"Feb 2, 2020",0
Algeria,DZA,"Feb 3, 2020",0
Algeria,DZA,"Feb 4, 2020",0
Algeria,DZA,"Feb 5, 2020",0
Algeria,DZA,"Feb 6, 2020",0
Algeria,DZA,"Feb 7, 2020",0
Algeria,DZA,"Feb 8, 2020",0
Algeria,DZA,"Feb 9, 2020",0
Algeria,DZA,"Feb 10, 2020",0
Algeria,DZA,"Feb 11, 2020",0
Algeria,DZA,"Feb 12, 2020",0
Algeria,DZA,"Feb 13, 2020",0
Algeria,DZA,"Feb 14, 2020",0
Algeria,DZA,"Feb 15, 2020",0
Algeria,DZA,"Feb 16, 2020",0
Algeria,DZA,"Feb 17, 2020",0
Algeria,DZA,"Feb 18, 2020",0
Algeria,DZA,"Feb 19, 2020",0
Algeria,DZA,"Feb 20, 2020",0
Algeria,DZA,"Feb 21, 2020",0
Algeria,DZA,"Feb 22, 2020",0
Algeria,DZA,"Feb 23, 2020",0
Algeria,DZA,"Feb 24, 2020",0
Algeria,DZA,"Feb 25, 2020",0
Algeria,DZA,"Feb 26, 2020",0
Algeria,DZA,"Feb 27, 2020",0
Algeria,DZA,"Feb 28, 2020",0
Algeria,DZA,"Feb 29, 2020",0
Algeria,DZA,"Mar 1, 2020",0
Algeria,DZA,"Mar 2, 2020",0
Algeria,DZA,"Mar 4, 2020",0
Algeria,DZA,"Mar 5, 2020",0
Algeria,DZA,"Mar 6, 2020",0
Algeria,DZA,"Mar 9, 2020",0
Algeria,DZA,"Mar 12, 2020",0
Algeria,DZA,"Mar 13, 2020",0.022804474684900884
Algeria,DZA,"Mar 14, 2020",0.04560894936980177
Algeria,DZA,"Mar 15, 2020",0.04560894936980177
Algeria,DZA,"Mar 16, 2020",0.09121789873960354
Algeria,DZA,"Mar 17, 2020",0.09121789873960354
Algeria,DZA,"Mar 18, 2020",0.11402237342450441
Algeria,DZA,"Mar 19, 2020",0.1368268481094053
Algeria,DZA,"Mar 20, 2020",0.15963132279430617
Algeria,DZA,"Mar 21, 2020",0.22804474684900883
Algeria,DZA,"Mar 22, 2020",0.22804474684900883
Algeria,DZA,"Mar 23, 2020",0.34206712027351327
Algeria,DZA,"Mar 24, 2020",0.387676069643315
Algeria,DZA,"Mar 25, 2020",0.387676069643315
Algeria,DZA,"Mar 26, 2020",0.387676069643315
Algeria,DZA,"Mar 27, 2020",0.47889396838291853
Algeria,DZA,"Mar 28, 2020",0.47889396838291853
Algeria,DZA,"Mar 29, 2020",0.5929163418074229
Algeria,DZA,"Mar 30, 2020",0.6613297658621256
Algeria,DZA,"Mar 31, 2020",0.7069387152319274
Algeria,DZA,"Apr 1, 2020",0.7981566139715309
Algeria,DZA,"Apr 2, 2020",1.322659531724251
Algeria,DZA,"Apr 3, 2020",1.322659531724251
Algeria,DZA,"Apr 4, 2020",1.8927713988467734
Algeria,DZA,"Apr 5, 2020",2.9645817090371147
Algeria,DZA,"Apr 6, 2020",3.4662801521049342
Algeria,DZA,"Apr 7, 2020",3.9451741204878528
Algeria,DZA,"Apr 8, 2020",4.424068088870771
Algeria,DZA,"Apr 9, 2020",4.674917310404681
Algeria,DZA,"Apr 10, 2020",5.359051550951707
Algeria,DZA,"Apr 11, 2020",5.837945519334626
Andorra,AND,"Mar 3, 2020",0
Andorra,AND,"Mar 14, 2020",0
Andorra,AND,"Mar 16, 2020",0
Andorra,AND,"Mar 17, 2020",0
Andorra,AND,"Mar 18, 2020",0
Andorra,AND,"Mar 19, 2020",0
Andorra,AND,"Mar 20, 2020",0
Andorra,AND,"Mar 21, 2020",0
Andorra,AND,"Mar 22, 2020",0
Andorra,AND,"Mar 23, 2020",0
Andorra,AND,"Mar 24, 2020",0
Andorra,AND,"Mar 25, 2020",0
Andorra,AND,"Mar 26, 2020",0
Andorra,AND,"Mar 27, 2020",38.82741215298
Andorra,AND,"Mar 28, 2020",38.82741215298
Andorra,AND,"Mar 29, 2020",51.769882870640004
Andorra,AND,"Mar 30, 2020",77.65482430596
Andorra,AND,"Mar 31, 2020",103.53976574128001
Andorra,AND,"Apr 1, 2020",155.30964861192
Andorra,AND,"Apr 2, 2020",181.19459004724
Andorra,AND,"Apr 3, 2020",194.1370607649
Andorra,AND,"Apr 4, 2020",207.07953148256001
Andorra,AND,"Apr 5, 2020",220.02200220022002
Andorra,AND,"Apr 6, 2020",232.96447291788002
Andorra,AND,"Apr 7, 2020",271.79188507086
Andorra,AND,"Apr 8, 2020",284.73435578852
Andorra,AND,"Apr 9, 2020",297.67682650618
Andorra,AND,"Apr 10, 2020",323.5617679415
Andorra,AND,"Apr 11, 2020",336.50423865916
Angola,AGO,"Mar 22, 2020",0
Angola,AGO,"Mar 23, 2020",0
Angola,AGO,"Mar 24, 2020",0
Angola,AGO,"Mar 25, 2020",0
Angola,AGO,"Mar 26, 2020",0
Angola,AGO,"Mar 27, 2020",0
Angola,AGO,"Mar 28, 2020",0
Angola,AGO,"Mar 29, 2020",0
Angola,AGO,"Mar 30, 2020",0.0608526651094064
Angola,AGO,"Mar 31, 2020",0.0608526651094064
Angola,AGO,"Apr 1, 2020",0.0608526651094064
Angola,AGO,"Apr 2, 2020",0.0608526651094064
Angola,AGO,"Apr 3, 2020",0.0608526651094064
Angola,AGO,"Apr 4, 2020",0.0608526651094064
Angola,AGO,"Apr 5, 2020",0.0608526651094064
Angola,AGO,"Apr 6, 2020",0.0608526651094064
Angola,AGO,"Apr 7, 2020",0.0608526651094064
Angola,AGO,"Apr 8, 2020",0.0608526651094064
Angola,AGO,"Apr 9, 2020",0.0608526651094064
Angola,AGO,"Apr 10, 2020",0.0608526651094064
Angola,AGO,"Apr 11, 2020",0.0608526651094064
Anguilla,AIA,"Mar 27, 2020",0
Anguilla,AIA,"Mar 28, 2020",0
Anguilla,AIA,"Mar 29, 2020",0
Anguilla,AIA,"Mar 30, 2020",0
Anguilla,AIA,"Mar 31, 2020",0
Anguilla,AIA,"Apr 1, 2020",0
Anguilla,AIA,"Apr 2, 2020",0
Anguilla,AIA,"Apr 3, 2020",0
Anguilla,AIA,"Apr 4, 2020",0
Anguilla,AIA,"Apr 5, 2020",0
Anguilla,AIA,"Apr 6, 2020",0
Anguilla,AIA,"Apr 7, 2020",0
Anguilla,AIA,"Apr 8, 2020",0
Anguilla,AIA,"Apr 9, 2020",0
Anguilla,AIA,"Apr 10, 2020",0
Anguilla,AIA,"Apr 11, 2020",0
Antigua and Barbuda,ATG,"Mar 15, 2020",0
Antigua and Barbuda,ATG,"Mar 21, 2020",0
Antigua and Barbuda,ATG,"Mar 22, 2020",0
Antigua and Barbuda,ATG,"Mar 23, 2020",0
Antigua and Barbuda,ATG,"Mar 24, 2020",0
Antigua and Barbuda,ATG,"Mar 25, 2020",0
Antigua and Barbuda,ATG,"Mar 26, 2020",0
Antigua and Barbuda,ATG,"Mar 27, 2020",0
Antigua and Barbuda,ATG,"Mar 28, 2020",0
Antigua and Barbuda,ATG,"Mar 29, 2020",0
Antigua and Barbuda,ATG,"Mar 30, 2020",0
Antigua and Barbuda,ATG,"Mar 31, 2020",0
Antigua and Barbuda,ATG,"Apr 1, 2020",0
Antigua and Barbuda,ATG,"Apr 2, 2020",0
Antigua and Barbuda,ATG,"Apr 3, 2020",0
Antigua and Barbuda,ATG,"Apr 4, 2020",0
Antigua and Barbuda,ATG,"Apr 5, 2020",0
Antigua and Barbuda,ATG,"Apr 6, 2020",0
Antigua and Barbuda,ATG,"Apr 7, 2020",0
Antigua and Barbuda,ATG,"Apr 8, 2020",0
Antigua and Barbuda,ATG,"Apr 9, 2020",0
Antigua and Barbuda,ATG,"Apr 10, 2020",20.42316804182665
Antigua and Barbuda,ATG,"Apr 11, 2020",20.42316804182665
Argentina,ARG,"Mar 4, 2020",0
Argentina,ARG,"Mar 6, 2020",0
Argentina,ARG,"Mar 7, 2020",0
Argentina,ARG,"Mar 8, 2020",0.022125961016225035
Argentina,ARG,"Mar 9, 2020",0.022125961016225035
Argentina,ARG,"Mar 11, 2020",0.022125961016225035
Argentina,ARG,"Mar 13, 2020",0.022125961016225035
Argentina,ARG,"Mar 14, 2020",0.04425192203245007
Argentina,ARG,"Mar 15, 2020",0.04425192203245007
Argentina,ARG,"Mar 16, 2020",0.04425192203245007
Argentina,ARG,"Mar 17, 2020",0.04425192203245007
Argentina,ARG,"Mar 18, 2020",0.04425192203245007
Argentina,ARG,"Mar 19, 2020",0.04425192203245007
Argentina,ARG,"Mar 20, 2020",0.0663778830486751
Argentina,ARG,"Mar 21, 2020",0.0663778830486751
Argentina,ARG,"Mar 22, 2020",0.08850384406490014
Argentina,ARG,"Mar 23, 2020",0.08850384406490014
Argentina,ARG,"Mar 24, 2020",0.08850384406490014
Argentina,ARG,"Mar 25, 2020",0.1327557660973502
Argentina,ARG,"Mar 26, 2020",0.17700768812980028
Argentina,ARG,"Mar 27, 2020",0.2655115321947004
Argentina,ARG,"Mar 28, 2020",0.37614133727582555
Argentina,ARG,"Mar 29, 2020",0.42039325930827565
Argentina,ARG,"Mar 30, 2020",0.4425192203245007
Argentina,ARG,"Mar 31, 2020",0.5310230643894008
Argentina,ARG,"Apr 1, 2020",0.5310230643894008
Argentina,ARG,"Apr 2, 2020",0.685904791502976
Argentina,ARG,"Apr 3, 2020",0.7522826745516511
Argentina,ARG,"Apr 4, 2020",0.8186605576003263
Argentina,ARG,"Apr 5, 2020",0.9514163236976765
Argentina,ARG,"Apr 6, 2020",1.0177942067463515
Argentina,ARG,"Apr 7, 2020",1.1726759338599269
Argentina,ARG,"Apr 8, 2020",1.327557660973502
Argentina,ARG,"Apr 9, 2020",1.4381874660546272
Argentina,ARG,"Apr 10, 2020",1.7479509202817776
Argentina,ARG,"Apr 11, 2020",1.8143288033304528
Armenia,ARM,"Dec 31, 2019",0
Armenia,ARM,"Jan 1, 2020",0
Armenia,ARM,"Jan 2, 2020",0
Armenia,ARM,"Jan 3, 2020",0
Armenia,ARM,"Jan 4, 2020",0
Armenia,ARM,"Jan 5, 2020",0
Armenia,ARM,"Jan 6, 2020",0
Armenia,ARM,"Jan 7, 2020",0
Armenia,ARM,"Jan 8, 2020",0
Armenia,ARM,"Jan 9, 2020",0
Armenia,ARM,"Jan 10, 2020",0
Armenia,ARM,"Jan 11, 2020",0
Armenia,ARM,"Jan 12, 2020",0
Armenia,ARM,"Jan 13, 2020",0
Armenia,ARM,"Jan 14, 2020",0
Armenia,ARM,"Jan 15, 2020",0
Armenia,ARM,"Jan 16, 2020",0
Armenia,ARM,"Jan 17, 2020",0
Armenia,ARM,"Jan 18, 2020",0
Armenia,ARM,"Jan 19, 2020",0
Armenia,ARM,"Jan 20, 2020",0
Armenia,ARM,"Jan 21, 2020",0
Armenia,ARM,"Jan 22, 2020",0
Armenia,ARM,"Jan 23, 2020",0
Armenia,ARM,"Jan 24, 2020",0
Armenia,ARM,"Jan 25, 2020",0
Armenia,ARM,"Jan 26, 2020",0
Armenia,ARM,"Jan 27, 2020",0
Armenia,ARM,"Jan 28, 2020",0
Armenia,ARM,"Jan 29, 2020",0
Armenia,ARM,"Jan 30, 2020",0
Armenia,ARM,"Jan 31, 2020",0
Armenia,ARM,"Feb 1, 2020",0
Armenia,ARM,"Feb 2, 2020",0
Armenia,ARM,"Feb 3, 2020",0
Armenia,ARM,"Feb 4, 2020",0
Armenia,ARM,"Feb 5, 2020",0
Armenia,ARM,"Feb 6, 2020",0
Armenia,ARM,"Feb 7, 2020",0
Armenia,ARM,"Feb 8, 2020",0
Armenia,ARM,"Feb 9, 2020",0
Armenia,ARM,"Feb 10, 2020",0
Armenia,ARM,"Feb 11, 2020",0
Armenia,ARM,"Feb 12, 2020",0
Armenia,ARM,"Feb 13, 2020",0
Armenia,ARM,"Feb 14, 2020",0
Armenia,ARM,"Feb 15, 2020",0
Armenia,ARM,"Feb 16, 2020",0
Armenia,ARM,"Feb 17, 2020",0
Armenia,ARM,"Feb 18, 2020",0
Armenia,ARM,"Feb 19, 2020",0
Armenia,ARM,"Feb 20, 2020",0
Armenia,ARM,"Feb 21, 2020",0
Armenia,ARM,"Feb 22, 2020",0
Armenia,ARM,"Feb 23, 2020",0
Armenia,ARM,"Feb 24, 2020",0
Armenia,ARM,"Feb 25, 2020",0
Armenia,ARM,"Feb 26, 2020",0
Armenia,ARM,"Feb 27, 2020",0
Armenia,ARM,"Feb 28, 2020",0
Armenia,ARM,"Feb 29, 2020",0
Armenia,ARM,"Mar 1, 2020",0
Armenia,ARM,"Mar 2, 2020",0
Armenia,ARM,"Mar 12, 2020",0
Armenia,ARM,"Mar 13, 2020",0
Armenia,ARM,"Mar 14, 2020",0
Armenia,ARM,"Mar 15, 2020",0
Armenia,ARM,"Mar 16, 2020",0
Armenia,ARM,"Mar 17, 2020",0
Armenia,ARM,"Mar 18, 2020",0
Armenia,ARM,"Mar 19, 2020",0
Armenia,ARM,"Mar 20, 2020",0
Armenia,ARM,"Mar 21, 2020",0
Armenia,ARM,"Mar 22, 2020",0
Armenia,ARM,"Mar 23, 2020",0
Armenia,ARM,"Mar 24, 2020",0
Armenia,ARM,"Mar 25, 2020",0
Armenia,ARM,"Mar 26, 2020",0
Armenia,ARM,"Mar 27, 2020",0.3374691300113322
Armenia,ARM,"Mar 28, 2020",0.3374691300113322
Armenia,ARM,"Mar 29, 2020",1.0124073900339967
Armenia,ARM,"Mar 30, 2020",1.0124073900339967
Armenia,ARM,"Mar 31, 2020",1.0124073900339967
Armenia,ARM,"Apr 1, 2020",1.0124073900339967
Armenia,ARM,"Apr 2, 2020",1.0124073900339967
Armenia,ARM,"Apr 3, 2020",1.3498765200453289
Armenia,ARM,"Apr 4, 2020",2.3622839100793254
Armenia,ARM,"Apr 5, 2020",2.3622839100793254
Armenia,ARM,"Apr 6, 2020",2.3622839100793254
Armenia,ARM,"Apr 7, 2020",2.6997530400906578
Armenia,ARM,"Apr 8, 2020",2.6997530400906578
Armenia,ARM,"Apr 9, 2020",3.03722217010199
Armenia,ARM,"Apr 10, 2020",3.374691300113322
Armenia,ARM,"Apr 11, 2020",3.7121604301246545
Aruba,ABW,"Mar 13, 2020",0
Aruba,ABW,"Mar 20, 2020",0
Aruba,ABW,"Mar 24, 2020",0
Aruba,ABW,"Mar 25, 2020",0
Aruba,ABW,"Mar 26, 2020",0
Aruba,ABW,"Mar 27, 2020",0
Aruba,ABW,"Mar 28, 2020",0
Aruba,ABW,"Mar 29, 2020",0
Aruba,ABW,"Mar 30, 2020",0
Aruba,ABW,"Apr 1, 2020",0
Aruba,ABW,"Apr 2, 2020",0
Aruba,ABW,"Apr 3, 2020",0
Aruba,ABW,"Apr 4, 2020",0
Aruba,ABW,"Apr 5, 2020",0
Aruba,ABW,"Apr 6, 2020",0
Aruba,ABW,"Apr 7, 2020",0
Aruba,ABW,"Apr 8, 2020",0
Aruba,ABW,"Apr 9, 2020",0
Aruba,ABW,"Apr 10, 2020",0
Aruba,ABW,"Apr 11, 2020",0
Asia,,"Dec 31, 2019",0
Asia,,"Jan 1, 2020",0
Asia,,"Jan 2, 2020",0
Asia,,"Jan 3, 2020",0
Asia,,"Jan 4, 2020",0
Asia,,"Jan 5, 2020",0
Asia,,"Jan 6, 2020",0
Asia,,"Jan 7, 2020",0
Asia,,"Jan 8, 2020",0
Asia,,"Jan 9, 2020",0
Asia,,"Jan 10, 2020",0
Asia,,"Jan 11, 2020",0.000215468260149946
Asia,,"Jan 12, 2020",0.000215468260149946
Asia,,"Jan 13, 2020",0.000215468260149946
Asia,,"Jan 14, 2020",0.000215468260149946
Asia,,"Jan 15, 2020",0.000430936520299892
Asia,,"Jan 16, 2020",0.000430936520299892
