country,category,url,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28,Mar 29,Mar 30,Mar 31,Apr 01,Apr 02,Apr 03,Apr 04,Apr 05,Apr 06,Apr 07,Apr 08,Apr 09,Apr 10,Apr 11,Apr 12,Apr 13,Apr 14,Apr 15,Apr 16,Apr 17,Apr 18,Apr 19,Apr 20,Apr 21,Apr 22,Apr 23,Apr 24,Apr 25,Apr 26,Apr 27,Apr 28
Azerbaijan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/azerbaijan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","",2.459016393442623,1.8181818181818181,2.197802197802198,1.9138755980861244,1.465201465201465,1.6778523489932886,1.392757660167131,1.25,1.1286681715575622,0.9596928982725527,1.1986301369863013,1.0920436817472698,1.1157601115760112,0.9732360097323601,0.9719222462203023,1.0090817356205852,1.0396975425330812,1.0018214936247722,1.0452961672473868,1.086048454469507,1.0375099760574622,1.1691348402182384,1.1194029850746268,1.3109978150036417,1.3590844062947067,1.3231197771587744,1.3513513513513513,1.3175230566534915,1.2919896640826873,1.3190954773869346,1.2987012987012987,1.276595744680851,1.3110846245530394
Bahamas,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/bahamas/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Bahrain,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bahrain/flag-button-round-250.png,"","","","","","","","","","","","","","","","",0.4524886877828055,0.42194092827004215,0.390625,0.37174721189591076,0.3508771929824561,0.32679738562091504,0.5988023952095809,0.5899705014749262,0.7692307692307693,0.7159904534606205,0.8733624454148471,0.8583690987124464,0.8456659619450317,0.8,0.7766990291262136,0.7054673721340388,0.7029876977152899,0.6220839813374806,0.6220839813374806,0.5813953488372093,0.5714285714285714,0.5291005291005291,0.6165228113440198,0.6075334143377886,0.5636978579481398,0.6012024048096193,0.576923076923077,0.528169014084507,0.5143277002204262,0.45811518324607325,0.41841004184100417,0.411764705882353,0.40137614678899086,0.39481105470953193,0.37373198077949815,0.36706869428421607,0.3547896604156108,0.3487792725460887,0.36084799278304014,0.3177124702144559,0.3089996137504828,0.3022289384208538,0.29379360998898274
Bangladesh,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bangladesh/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9.75609756097561,10.365853658536585,9.174311926605505,6.363636363636363,6.367924528301887,6.224066390041494,5.475040257648954,4.85678704856787,4.545454545454546,4.061738424045491,3.816793893129771,4.080522306855277,3.9179104477611943,3.705211726384365,3.426051560379918,3.252513305736251,3.1813361611876987,3.0339225991399905,2.793772659415654,2.801120448179272,2.6772525849335302,2.5706071368171823
Barbados,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/barbados/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Belarus,Europe,https://cdn.countryflags.com/thumbs/belarus/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.574803149606299,1.1396011396011396,1.2690355329949239,1.4184397163120568,1.8571428571428572,1.5098722415795587,1.2195121951219512,1.0767160161507403,0.9591115598182737,1.0332434860736748,1.008533747090768,0.9934909215484755,1.005790917403231,0.9656652360515022,0.9514747859181731,0.8788449466415568,0.9416195856873822,0.983469345051266,0.814176245210728,0.8180871634686896,0.796593874467793,0.7479431563201197,0.7181123902883848,0.6986444212721585,0.6881391570295327,0.6643635397289397
Belgium,Europe,https://cdn.countryflags.com/thumbs/belgium/flag-button-round-250.png,"","","","","","","","","","","",0.9554140127388535,0.7518796992481203,0.5366726296958855,0.5805515239477503,0.4514672686230248,0.4608294930875576,0.4022526146419952,0.9421265141318977,1.16991643454039,1.639344262295082,2.380106571936057,2.2052337547780065,2.351055303232701,2.8578121339892246,3.6054283978124366,3.5284683239775463,3.9676002196595275,3.8646814101160496,3.9774824658545587,4.311286662744768,5.518590998043052,5.929533085075909,6.587177482408131,6.815742397137746,6.9610981498562206,7.348534863643288,7.840876333237244,9.16914481391367,9.57142246720506,10.098867229716207,11.321108486143922,11.942322792490542,12.142881235875468,12.759488705090066,13.358398406118448,13.224912876418552,13.953287942773422,14.286900215839282,14.665304036791008,14.762572734829593,14.576194882825199,14.644984861802909,14.949031965432452,15.164614342126784,15.07913214277651,15.260893546607832,15.376945419863874,15.43684537451539
Belize,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/belize/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Benin,Africa,https://cdn.countryflags.com/thumbs/benin/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Bhutan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bhutan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Bolivia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/bolivia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5.607476635514018,6.086956521739131,6.504065040650407,6.8181818181818175,7.194244604316546,6.369426751592357,6.0109289617486334,7.216494845360824,7.142857142857142,6.8181818181818175,7.08955223880597,7.246376811594203,8.0,8.181818181818182,7.909604519774012,7.052896725440807,6.575963718820861,6.666666666666667,6.288032454361055,6.153846153846154,5.851063829787234,5.68561872909699,6.075533661740558,5.952380952380952,6.116642958748222,5.452292441140025,5.311778290993072,5.263157894736842,5.226824457593689
Bosnia & Herzegovina,Europe,https://cdn.countryflags.com/thumbs/bosnia-and-herzegovina/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","",0.8,0.7751937984496124,1.2345679012345678,1.6574585635359116,1.6574585635359116,1.3100436681222707,1.9455252918287937,1.8575851393188854,2.26628895184136,2.9055690072639226,2.8017241379310347,3.195488721804511,3.0716723549488054,3.322784810126582,3.619909502262444,4.028776978417266,4.097311139564661,4.28921568627451,4.114285714285714,4.1065482796892345,3.9029535864978904,3.7735849056603774,3.6964980544747084,3.6346691519105314,3.6363636363636362,3.5590277777777777,3.6363636363636362,3.588516746411483,3.6249014972419227,3.6923076923076925,3.731343283582089,3.8039502560351135,3.750884642604388,3.8028169014084505,3.7710437710437708,3.825857519788918,3.8363171355498724
Botswana,Africa,https://cdn.countryflags.com/thumbs/botswana/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
