country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Guyana,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guyana/flag-button-round-250.png,8,10,10,12,28,33,39,81,99,103,136,150,116,115,110,113,90,90,90,100,100,100,141,220,274,125,100,100,100,100,96,95,94,93,92,92,90,90,90,90,90,90,90,90,90,90,90,91,92,92,93,96,94,94,95,96,97,97
Haiti,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/haiti/flag-button-round-250.png,130,130,140,140,150,150,160,160,170,170,180,180,186,213,198,218,347,309,279,386,340,570,680,680,680,680,730,730,730,700,650,600,586,550,530,510,550,563,562,550,500,500,500,550,560,570,780,500,543,565,569,568,568,557,555,556,556,555
Honduras,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/honduras/flag-button-round-250.png,3592,4061,4152,4214,4711,4799,4711,5200,5000,5434,5639,5854,3817,4692,5244,5934,6946,6578,7485,7303,7349,7394,7394,5409,5273,4727,4232,3636,4784,5198,5000,5818,5587,9366,6758,4490,4400,4490,4045,5035,5090,5854,5954,6054,6154,6441,6500,6184,5856,5856,5862,5868,5875,5883,5880,5852,5859,5865
Hong Kong,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197570.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Hungary,Europe,https://cdn.countryflags.com/thumbs/hungary/flag-button-round-250.png,17173,18623,26704,28603,18443,19611,23909,26800,27406,17594,16287,17371,19633,16774,16745,19381,24164,21691,25233,14798,22813,24696,20539,20243,20966,21266,19748,16049,14653,13583,17509,13103,11136,12029,11249,10343,10939,12538,15689,10485,8931,11288,11437,11413,11385,9145,6300,9654,6679,8972,10923,9297,8680,9460,7952,8012,7563,5997
Iceland,Europe,https://cdn.countryflags.com/thumbs/iceland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
India,Asia & the Pacific,https://cdn.countryflags.com/thumbs/india/flag-button-round-250.png,307000,339000,341000,360000,346000,293000,353400,368700,361000,337100,361900,418900,372200,462100,363100,349800,418800,493600,453800,438500,480800,520100,581600,492500,485900,441200,461800,367400,492800,551600,555900,584400,596500,562900,566700,535200,618000,646000,736200,520000,340000,550000,490000,549900,549100,552200,520000,490000,622830,690000,830000,820000,765154,714059,718004,730435,738946,749907
Indonesia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/indonesia/flag-button-round-250.png,85800,81600,93900,48400,78400,69800,60000,60000,89200,76666,57352,126558,76507,78071,95665,89798,84502,82466,120299,85487,109646,106802,109484,107825,160765,101235,112691,116917,80979,156432,140283,111655,121370,130134,140169,151025,136746,137564,138000,204329,199103,192083,200875,165108,153470,146265,164851,168037,176510,135700,214600,260800,260200,196300,193790,126728,152319,181095
Iran,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iran/flag-button-round-250.png,18183,18800,12377,19465,25157,19535,22463,18599,17586,16817,19274,25878,15496,14000,15000,19000,15000,14000,20000,24000,27000,25000,21051,22000,28154,27749,25338,20687,15393,19446,20496,22162,20490,9887,13847,17448,24033,23283,22313,20980,19849,26743,22195,12521,22180,15479,11640,16703,8826,14145,19232,19884,18927,19039,23586,21000,19395,19885
Iraq,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iraq/flag-button-round-250.png,10698,8502,4700,13500,10252,6000,13326,15806,10145,15825,18418,9922,10697,13668,4500,6718,7250,10995,9400,9600,11900,12300,14300,13600,17000,12800,9100,1800,3200,4400,1020,2500,2600,2450,2500,2450,2500,2550,2300,2250,2500,2500,2500,2500,2250,2250,2250,2250,2250,2308,2319,2314,2307,2296,2306,2303,2296,2289
Ireland,Europe,https://cdn.countryflags.com/thumbs/ireland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Israel,Asia & the Pacific,https://cdn.countryflags.com/thumbs/israel/flag-button-round-250.png,2320,2235,110,985,1740,1950,2200,1880,2150,1600,1075,950,780,550,550,800,800,750,700,500,450,500,600,600,600,600,500,280,300,150,30,15,0,0,0,5,4,4,3,3,3,3,3,3,2,0,3,5,5,5,5,5,4,5,5,5,5,5
Italy,Europe,https://cdn.countryflags.com/thumbs/italy/flag-button-round-250.png,24974,46320,65196,78886,73452,73106,86935,74129,79404,78449,79274,84280,93752,92700,113400,108642,109672,109659,136600,125543,130970,145020,156024,185000,166490,145700,162127,184350,197318,214851,193296,150855,135698,120579,124492,130590,130513,132509,126352,129937,130487,122231,124985,117882,115983,96600,110000,92560,97860,89112,70130,50620,49770,53925,51406,48470,56398,59299
Jamaica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/jamaica/flag-button-round-250.png,630,914,2032,2540,1361,1474,1474,1361,1267,1179,1134,1134,1130,1000,1019,1197,778,893,1244,1195,1844,1750,1460,2360,1387,2339,2339,2339,2339,2339,2339,2339,2350,2200,2000,1941,1800,1800,1800,1838,1849,1862,1901,1920,1935,1976,2000,1903,1834,1765,1701,1600,1650,1673,1623,1611,1597,1581
Japan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/japan/flag-button-round-250.png,126900,139700,158000,212600,193000,198100,209400,193900,174000,150900,149600,145200,157200,151300,165700,176200,173200,172000,153300,141400,137700,139400,136700,135500,116200,116800,104400,85800,74400,80500,69897,71380,60690,71931,70391,66000,68504,64000,64727,60803,60600,58200,50662,52659,46800,37700,37800,38500,36600,29300,23600,19700,19800,20000,18700,17900,19000,16998
Jordan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/jordan/flag-button-round-250.png,2065,1543,542,2160,2100,1614,1663,1751,1986,1162,1347,1643,1116,1874,1072,811,861,1365,1301,3345,3432,3484,6017,2692,2965,1680,2921,3651,2929,2894,1260,3228,3381,1517,4758,1098,2701,2307,561,2668,1262,4268,20,345,58,54,7,16,0,13,53,8,3,7,12,0,20,11
Kazakhstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kazakhstan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3700,4100,2800,1700,1700,2400,8700,8000,16160,14722,15830,15900,14310,15450,14060,11030,8980,8370,3210,2789,2781,2684,1603,1401,1010,1143,1604
Kenya,Africa,https://cdn.countryflags.com/thumbs/kenya/flag-button-round-250.png,448,356,508,504,382,69,53,80,123,123,161,167,137,139,296,807,1700,1800,2905,2738,3701,5212,6628,8555,5072,5076,7000,8000,10590,8800,10000,9000,10000,8920,13000,15980,21878,11000,16800,17960,19500,20000,19375,22000,25000,17605,11153,8519,10260,14156,15345,11756,10538,10013,9371,9974,9786,9711
Kiribati,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kiribati/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Kuwait,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kuwait/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Kyrgyzstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kyrgyzstan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",43200,48600,36400,17600,17917,25745,28060,29795,34613,24036,6154,8690,12988,13396,13361,14429,13618,12006,9888,9918,7435,6498,4374,1344,470,1537,1757
Laos,Asia & the Pacific,https://cdn.countryflags.com/thumbs/laos/flag-button-round-250.png,10800,12000,12000,18000,16200,18000,24000,24000,22800,22800,23400,22200,24000,25200,24300,37000,44000,10700,33000,14600,15700,18600,13000,13900,9410,8400,14840,17910,20100,34130,30140,30560,36808,34627,26643,26040,28000,25600,23350,39926,30081,27497,25713,33000,28100,24800,22880,33103,25966,45000,43000,75560,56755,63355,63040,66800,35615,54005
Latvia,Europe,https://cdn.countryflags.com/thumbs/latvia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Lebanon,Asia & the Pacific,https://cdn.countryflags.com/thumbs/lebanon/flag-button-round-250.png,4000,4200,4198,6000,5764,6250,6378,6602,6652,7190,8397,9513,9876,9220,4204,6039,4126,4150,5000,5000,4200,4078,4100,4000,3500,3500,3297,3073,2188,1695,1478,1706,4500,5403,8500,12249,11530,11300,12500,10800,12800,9700,9900,11000,9000,8600,9400,11000,9300,9800,9869,9415,9239,9079,9019,8877,8786,8694
Lesotho,Africa,https://cdn.countryflags.com/thumbs/lesotho/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Liberia,Africa,https://cdn.countryflags.com/thumbs/liberia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Libya,Africa,https://cdn.countryflags.com/thumbs/libya/flag-button-round-250.png,1115,1134,875,719,1192,1624,1338,1552,1415,1615,1249,1205,967,1075,1357,1453,1619,739,900,900,900,920,950,970,1000,1000,1100,1150,1200,1250,1300,1250,1200,1250,1300,1340,1350,1400,1500,1500,1500,1500,1500,1500,1490,1487,1487,1488,1492,1472,1387,1306,1301,1294,1284,1275,1247,1226
Liechtenstein,Europe,https://cdn.countryflags.com/thumbs/liechtenstein/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Lithuania,Europe,https://cdn.countryflags.com/thumbs/lithuania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Luxembourg,Europe,https://cdn.countryflags.com/thumbs/luxembourg/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Macao,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197493.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Macedonia,Europe,https://cdn.countryflags.com/thumbs/macedonia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26502,24002,18862,15683,15412,23308,31676,29368,22175,23200,22044,21592,21140,27691,25036,22056,17087,24122,30280,26537,27333,27859,27578,24237,25443,22885,25547
Madagascar,Africa,https://cdn.countryflags.com/thumbs/madagascar/flag-button-round-250.png,4390,4200,4600,5140,5405,4885,5305,5450,5645,4442,5900,5340,5940,3615,4255,3967,3197,3097,3400,3576,3055,2612,2140,3656,3824,5455,4502,2452,3930,4000,1488,1500,2446,5250,3985,3722,3000,1100,1600,2204,1393,1285,1205,1707,1699,1848,2117,2087,1872,1765,1804,1766,1729,1627,1550,1515,1481,1455
Malawi,Africa,https://cdn.countryflags.com/thumbs/malawi/flag-button-round-250.png,12202,16420,18008,14923,22816,18597,16193,14515,13082,22250,26438,30662,30481,27291,34926,36980,51842,51627,54293,54123,51031,58627,72428,73328,73379,63539,72507,75023,86327,101028,113374,127213,130400,99300,129400,141662,158113,124550,84555,98675,82544,89401,94312,106187,93598,121600,118000,160238,208155,172922,174928,72551,132849,126348,120479,109151,82964,95356
Malaysia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/malaysia/flag-button-round-250.png,1806,2242,2348,2469,2296,2107,2105,1864,1905,2625,3921,7197,6027,7620,9184,4669,7275,9700,7535,9475,7200,8620,8701,7157,9542,14239,11268,7442,13858,10154,9216,11245,9679,6087,10318,11723,11241,11169,7675,7172,8299,11304,11690,12858,9444,6062,6453,6278,2473,3143,2916,1972,419,1769,2139,2195,2034,2123
Maldives,Asia & the Pacific,https://cdn.countryflags.com/thumbs/maldives/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mali,Africa,https://cdn.countryflags.com/thumbs/mali/flag-button-round-250.png,700,600,600,600,500,400,300,50,21,150,300,425,533,300,400,400,400,400,550,462,350,250,200,175,400,377,424,471,471,471,471,471,471,692,692,159,160,180,773,446,1219,1460,1004,1004,536,900,1191,1200,1233,1255,1331,1391,1457,1548,1644,1874,1859,1796
Malta,Europe,https://cdn.countryflags.com/thumbs/malta/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Marshall Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/marshall-islands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritania,Africa,https://cdn.countryflags.com/thumbs/mauritania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritius,Africa,https://cdn.countryflags.com/thumbs/mauritius/flag-button-round-250.png,504,396,483,324,484,492,619,726,450,405,550,606,607,775,805,700,588,731,705,1152,1247,624,796,941,835,948,903,967,1035,799,862,963,1015,1024,1016,878,722,701,668,563,556,485,426,357,296,298,316,347,345,282,345,245,260,265,270,260,275,283
Mexico,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/mexico/flag-button-round-250.png,66922,67387,67581,67767,58173,56521,45255,48221,68842,68569,77526,61976,60991,72506,68153,67137,55026,69816,71904,93941,57987,71221,53297,41682,47826,63247,50496,62503,50938,33941,29189,21290,64285,59570,27401,42631,32204,48763,50567,45164,40560,21936,22437,21763,16122,19381,13008,11442,7822,6983,9648,15235,15145,15119,12999,15864,17243,15181
Moldova,Europe,https://cdn.countryflags.com/thumbs/moldova/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",42382,50220,41486,27000,19500,23753,24414,22407,25306,16058,11806,6692,7900,6690,4850,3632,3864,4416,7610,5415,2854,2201,1396,1247,850,969,692
Monaco,Europe,https://cdn.countryflags.com/thumbs/monaco/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mongolia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/mongolia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Montenegro,Europe,https://symondsflags.com/wp-content/uploads/2014/09/montenegro-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",431,358,324,272,270,258,226,250,245,240,240,240,238
Morocco,Africa,https://cdn.countryflags.com/thumbs/morocco/flag-button-round-250.png,1800,2110,841,2252,2316,1697,1797,1498,1333,3607,3100,3300,3515,4280,5330,5617,4840,5577,7117,7670,6350,9600,9500,9400,9300,4000,5000,6000,6551,7288,7000,3746,4238,3546,3962,6080,9105,11070,3500,5333,6475,6500,4035,2467,1888,2000,1890,1890,2000,2063,1714,1460,1363,1349,1236,1316,1300,1284
Mozambique,Africa,https://cdn.countryflags.com/thumbs/mozambique/flag-button-round-250.png,2100,2400,2527,2472,2483,2500,2000,3500,3900,4200,4500,5275,4854,4504,2702,2700,2700,2500,2984,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3424,3483,3615,2900,2900,2900,5047,3000,9470,11170,25611,37051,49528,65042,59041,73000,64342,63000,66983,70000,54450,76000,97075,81756,92995,92707,93659
Myanmar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/myanmar/flag-button-round-250.png,30514,38407,47207,45643,43745,33247,41329,52572,45718,41048,43541,54514,53139,33734,38614,46309,62299,58744,51480,53343,53257,51821,58048,64804,69384,74122,70100,48758,50303,40000,55400,51600,51000,37000,43300,50500,50500,45900,50900,53700,47500,33400,37380,45000,45500,28000,20100,28200,68300,59600,28400,29300,27100,28600,28635,27352,28642,30160
Namibia,Africa,https://cdn.countryflags.com/thumbs/namibia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nauru,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nauru/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nepal,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nepal/flag-button-round-250.png,5100,5200,5300,5400,9330,8820,5300,6400,6600,6700,6905,6905,7041,3750,4791,4830,5132,6030,5490,5500,5490,4820,6640,6880,6430,4680,4890,4460,5380,6600,6980,6005,6020,7000,5447,5510,4480,4560,3911,3809,3973,3763,3460,3310,3016,2718,2648,2614,2497,2491,1238,2557,2430,2329,2227,618,1725,1523
Netherlands,Europe,https://cdn.countryflags.com/thumbs/netherlands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
New Zealand,Oceania,https://cdn.countryflags.com/thumbs/new-zealand/flag-button-round-250.png,3074,4231,4059,4255,4482,3122,2502,2791,3449,3248,3888,3327,3045,3238,3004,3349,2719,3559,3750,3250,2290,1530,1700,1750,1950,1200,2027,1455,900,825,900,850,850,500,200,0,0,0,"","","","","","","","","","","","","","","","","","","",""
Nicaragua,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/nicaragua/flag-button-round-250.png,700,600,700,800,900,1000,1400,1500,1900,1845,2088,2042,2111,2415,3096,3036,3137,3087,3395,2811,3768,2893,2438,4714,3445,2654,2930,2130,1651,1255,906,1700,1318,912,1814,2914,4596,2149,1000,1479,1833,1995,2268,2544,3029,3080,2836,2838,2952,2999,5239,4755,4745,5694,6586,5103,5897,5802
Niger,Africa,https://cdn.countryflags.com/thumbs/niger/flag-button-round-250.png,359,330,294,291,337,289,241,185,300,260,280,250,207,400,800,400,200,235,732,750,800,800,820,850,800,900,920,930,950,970,2900,2070,2940,2750,3110,3090,4130,4900,2430,3900,2950,3050,3900,897,1000,1820,1938,1976,2300,2300,1664,511,755,516,1329,1237,1338,1150
Nigeria,Africa,https://cdn.countryflags.com/thumbs/nigeria/flag-button-round-250.png,13630,13608,7375,13059,15104,10909,11083,12477,10339,11177,17500,13000,11530,11930,17595,13883,10245,12150,12340,13000,10483,4112,2533,9500,10500,9000,8000,10000,9890,9000,9000,9400,9200,9300,9200,11767,14653,17541,21000,22000,17000,17000,16000,15000,15000,14000,9000,12000,11558,9066,7668,6652,5749,5458,5000,5500,6000,6255
North Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/north-korea/flag-button-round-250.png,37000,41000,38000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,41000,41000,42000,43000,45000,46000,48000,50000,52000,56000,58000,60000,62000,64000,65000,66000,64000,60000,65000,60000,61829,62170,62000,62930,63000,63534,64400,64000,64342,65400,65000,63000,70000,73000,72000,79000,80000,80000,81730,84486,87079,89199,91319
Norway,Europe,https://cdn.countryflags.com/thumbs/norway/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Oman,Asia & the Pacific,https://cdn.countryflags.com/thumbs/oman/flag-button-round-250.png,"","","","","",200,250,250,300,300,300,350,350,400,400,400,400,400,400,500,500,1000,1000,1924,1800,1950,2100,2100,650,2000,1600,1500,1300,1250,1280,1300,1250,1300,1300,1300,1270,1270,1270,1259,1219,1228,1220,1213,1205,1197,1190,1182,1174,1164,1158,1165,1159,1152
Pakistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/pakistan/flag-button-round-250.png,60000,70200,71100,75200,82300,110000,140200,130000,125000,115800,112800,86930,62832,65724,76690,58046,72578,74378,68072,77800,67200,69202,64657,79600,87171,78236,69249,69528,73947,68096,75000,97400,101600,100237,80917,79900,91637,98600,108800,107700,85100,94500,88200,86200,100500,112592,103240,107765,108100,119323,102834,97878,108307,129878,120022,115574,100015,106727
Palau,Asia & the Pacific,https://cdn.countryflags.com/thumbs/palau/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Palestine,Asia & the Pacific,https://vectorflags.s3-us-west-2.amazonaws.com/flags/ps-circle-01.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",257,167,223,99,68,315,191,212,200,197,535,543,376,359,409,185,234,298,324,314,296,268,241,234,227
Panama,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/panama/flag-button-round-250.png,545,668,1179,774,767,886,908,839,806,705,856,506,674,812,1127,1302,1410,1531,1417,1854,1642,1415,1144,1325,1379,1452,1197,1483,1819,1962,2536,2481,2275,2188,1168,2188,2188,2188,1750,1800,2130,2150,2200,2300,2400,2600,2800,2590,2618,2624,2640,2656,2671,2765,2714,2718,2733,2758
Papua New G.,Asia & the Pacific,https://cdn.countryflags.com/thumbs/papua-new-guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Paraguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/paraguay/flag-button-round-250.png,8500,16000,25000,12000,18000,8750,13500,22000,24000,18000,17900,23514,26700,32411,28305,38578,41424,26918,25900,20500,11851,14500,18552,22129,24867,17520,14517,6761,3585,7779,8209,8300,8469,8519,6943,7282,8168,8028,6581,4486,12508,9776,13000,16535,15600,15000,15000,3761,5688,6340,6441,4830,5375,5616,5883,5971,6400,6825
Peru,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/peru/flag-button-round-250.png,2450,2860,2860,2862,3269,6900,4800,5100,2537,2304,2389,4016,3736,5557,5060,5527,2794,2403,1776,2920,2912,2359,2430,4009,3100,3100,3100,3100,3100,3100,3100,3100,3100,5500,6000,10000,14294,12307,15561,12249,11436,9832,2466,1770,2230,1431,1285,762,1385,1404,1708,1312,1771,2207,1770,2077,2054,1938
Philippines,Asia & the Pacific,https://cdn.countryflags.com/thumbs/philippines/flag-button-round-250.png,60000,69700,67700,65041,45720,58122,51153,64853,56853,61206,55814,56300,64774,63375,57137,58840,50420,56737,51130,41985,77267,86146,86327,98056,74329,74159,82779,76353,79860,81723,85182,117899,104786,56900,63705,64964,65396,62190,51692,49529,48173,50174,52903,48308,45093,38368,34289,32466,36383,40530,44944,48075,53753,61418,56193,56457,51024,50381
Poland,Europe,https://cdn.countryflags.com/thumbs/poland/flag-button-round-250.png,46000,37000,73000,95000,52000,48000,78000,83000,91000,85000,70000,74989,78064,65000,102306,124880,87455,58949,74153,56259,95525,95912,99772,98253,111490,125213,113948,90409,56060,59000,57425,44949,36091,43076,39750,38241,32369,37673,43686,29545,23896,20728,21976,29065,33483,29503,39482,41153,39293,34782,34428,35338,30781,34893,27251,31201,32493,33190
Portugal,Europe,https://cdn.countryflags.com/thumbs/portugal/flag-button-round-250.png,10000,10000,11200,15000,18500,14140,22153,23243,11920,9516,9300,9200,7100,7700,8371,10900,12800,12511,8519,6906,6076,1759,2565,3451,3885,4277,3792,3852,4849,4911,5457,4335,2533,4699,4945,6206,5845,6879,5785,6135,5764,5602,5735,5357,4749,2298,1311,1358,2109,936,65,122,188,228,276,231,245,251
Puerto Rico,Latin America & the Caribbean,https://image.flaticon.com/icons/svg/323/323292.svg,12478,13934,15558,14590,17191,7502,5602,5080,3629,2963,2151,3175,2268,3039,1821,2023,1912,1578,1488,949,731,227,152,436,309,196,95,68,59,10,8,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
Qatar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/qatar/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Romania,Europe,https://cdn.countryflags.com/thumbs/romania/flag-button-round-250.png,17800,25600,39900,41700,34486,40200,34600,32533,23755,22516,30400,37900,38000,38900,39800,64000,47000,41000,39200,37300,27900,32900,24700,37100,26100,32100,33100,35800,27500,14200,13919,7574,10503,12993,13358,12092,18119,17536,14754,10869,10088,15979,7862,7471,3682,1686,1128,2366,1566,2971,2562,1341,1357,1405,1079,1656,1219,1259
Russia,Europe,https://cdn.countryflags.com/thumbs/russia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2020,3500,1930,740,580,550,520,1530,1440,770,260,80,140,80,10,10,3,3,3,4,5,2,0,0,3,4,6
Rwanda,Africa,https://cdn.countryflags.com/thumbs/rwanda/flag-button-round-250.png,747,880,700,700,700,680,830,800,900,800,800,800,900,1000,1500,1600,1800,2000,2200,2200,2300,2400,2500,2600,3000,3000,3100,3200,3300,3400,3500,3533,3600,3744,3749,3739,3718,3700,3730,3800,3849,3900,3882,3800,3892,4000,4280,4618,4969,5375,5405,5000,4772,4543,4959,4975,5002,5029
St K. & Nevis,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-kitts-and-nevis/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St Lucia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-lucia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
St V. & G.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/saint-vincent-and-the-grenadines/flag-button-round-250.png,"","","","","","","","","","","","","","","",1,14,38,73,86,99,100,75,83,73,66,76,57,41,40,60,70,65,63,60,85,85,85,70,75,80,84,90,95,100,110,110,90,100,100,98,90,93,100,102,100,101,102
Samoa,Asia & the Pacific,https://cdn.countryflags.com/thumbs/samoa/flag-button-round-250.png,2,2,1,11,22,33,44,55,67,80,90,102,115,130,145,150,150,150,150,150,150,150,150,150,150,150,150,150,150,145,140,124,135,140,140,140,139,140,140,140,141,144,145,147,148,149,160,178,188,207,207,210,210,213,237,247,256,265
San Marino,Europe,https://cdn.countryflags.com/thumbs/san-marino/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sao Tome & P.,Africa,https://cdn.countryflags.com/thumbs/sao-tome-and-principe/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Saudi Arabia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/saudi-arabia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Senegal,Africa,https://cdn.countryflags.com/thumbs/senegal/flag-button-round-250.png,"","","","","","","","",120,"","",25,124,140,1,16,19,2,"","","","","","","","","","","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
Serbia,Europe,https://cdn2.iconfinder.com/data/icons/world-flag-icons/256/Flag_of_Serbia.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10808,11136,10839,9847,10440,10437,6842,7977,9341,8776,7810,7173,7169
