country,category,url,Jan 21,Jan 22,Jan 23,Jan 24,Jan 25,Jan 26,Jan 27,Jan 28,Jan 29,Jan 30,Jan 31,Feb 01,Feb 02,Feb 03,Feb 04,Feb 05,Feb 06,Feb 07,Feb 08,Feb 09,Feb 10,Feb 11,Feb 12,Feb 13,Feb 14,Feb 15,Feb 16,Feb 17,Feb 18,Feb 19,Feb 20,Feb 21,Feb 22,Feb 23,Feb 24,Feb 25,Feb 26,Feb 27,Feb 28,Feb 29,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28,Mar 29,Mar 30,Mar 31,Apr 01,Apr 02,Apr 03,Apr 04,Apr 05
Eritrea,Africa,https://cdn.countryflags.com/thumbs/eritrea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Estonia,Europe,https://cdn.countryflags.com/thumbs/estonia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24752475247524752,0.18587360594795538,0.17391304347826086,0.15625,0.4418262150220913,0.4195804195804196,0.5369127516778524,0.6418485237483954,1.282051282051282,1.2486992715920915,1.2770137524557956
Ethiopia,Africa,https://cdn.countryflags.com/thumbs/ethiopia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Fiji,Asia & the Pacific,https://cdn.countryflags.com/thumbs/fiji/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Finland,Europe,https://cdn.countryflags.com/thumbs/finland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19193857965451055,0.1597444089456869,0.14285714285714285,0.12626262626262627,0.3409090909090909,0.41753653444676403,0.6829268292682927,0.7389162561576355,0.9031198686371099,0.9900990099009901,1.2283236994219653,1.1756569847856155,1.251646903820817,1.238390092879257,1.3283740701381508
France,Europe,https://cdn.countryflags.com/thumbs/france/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.0,1.5384615384615385,1.6853932584269662,1.8867924528301887,1.4035087719298245,1.6548463356973995,1.468189233278956,1.3966480446927374,1.6873889875666075,2.1246458923512748,1.8497757847533634,2.104340201665936,2.121001390820584,2.157880360557225,2.022671704823294,2.3418771897473722,2.231267902909694,2.263906856403622,2.6713378585504706,3.383356070941337,3.56803044719315,3.8868524794245793,4.207766262954177,4.331184528605963,4.932293067886288,5.274838505132169,5.817184016463728,6.052056789224609,6.1583499667332005,6.4867824961417835,6.787878787878789,6.758364027010436,7.075049570969837,7.618644784705186,10.113774130373962,11.019604985059397
Gabon,Africa,https://cdn.countryflags.com/thumbs/gabon/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Gambia,Africa,https://cdn.countryflags.com/thumbs/gambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Georgia,Europe,https://cdn.countryflags.com/thumbs/georgia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0
Germany,Europe,https://cdn.countryflags.com/thumbs/germany/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17559262510974538,0.15432098765432098,0.1914486279514997,0.21105951878429718,0.16329196603527107,0.21080368906455862,0.24803637866887143,0.2162341982701264,0.1816657350475126,0.15857526225908758,0.3041448578299618,0.2474294825974597,0.31216512137166286,0.3794300476305804,0.431329590579214,0.47220637637066615,0.5423468828749863,0.5982784714339766,0.6689720472603021,0.7402896454602547,0.794094034695801,0.9416439196937638,1.086601549743194,1.186039552786921,1.186039552786921,1.276099176872114,1.4632444337832828
Ghana,Africa,https://cdn.countryflags.com/thumbs/ghana/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.272727272727273,2.18978102189781,3.546099290780142,3.289473684210526,3.289473684210526,3.289473684210526,2.564102564102564,2.450980392156863,2.4390243902439024,2.336448598130841
Gibraltar,Europe,https://lh3.googleusercontent.com/proxy/sHuYSsx62KLqgfMXixTZbp7mAM1BIMQ2NYlEmRr4i1QBSDejrDoYZG4n8Yq2SCD3y09cayV9wDdQsnLvkyhhZPJSqOTy4SGxag,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Greece,Europe,https://cdn.countryflags.com/thumbs/greece/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.7518796992481203,0.5263157894736842,1.3157894736842104,1.2084592145015105,1.1363636363636365,1.2919896640826873,1.1961722488038278,1.0775862068965518,1.6161616161616161,2.4528301886792456,2.403846153846154,2.446043165467626,2.6917900403768504,2.679658952496955,2.914798206278027,2.898550724637681,3.016022620169651,3.2871972318339098,3.5478547854785476,3.7290715372907153,3.6363636363636362,3.500660501981506,3.65778053316801,4.064554692169755
Greenland,North America,https://lh3.googleusercontent.com/proxy/Yn6DNCKlvLi_LQ83HINL5YZU8WYMMbpxTeEshOMHEtILR8tuhnQfK_OafibEG4g5fSU1enBl5Mf56P4AYSmok5kPuMcbwObh,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Grenada,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/grenada/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guatemala,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guatemala/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guinea,Africa,https://cdn.countryflags.com/thumbs/guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0
Guinea-Bissau,Africa,https://cdn.countryflags.com/thumbs/guinea-bissau/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guyana,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guyana/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Haiti,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/haiti/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Honduras,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/honduras/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.8181818181818181,2.158273381294964,4.964539007092199,5.813953488372093,6.392694063926941,6.756756756756757,5.681818181818182,8.208955223880597
Hong Kong,Asia & the Pacific,https://pakhockey.org/wp-content/uploads/2017/10/1e54cad04d668d5ef5c9356a15cbd328.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Hungary,Europe,https://cdn.countryflags.com/thumbs/hungary/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.8834951456310676,3.0534351145038165,4.191616766467066,4.27807486631016,4.424778761061947,3.8314176245210727,3.3333333333333335,3.206997084548105,3.1862745098039214,3.3557046979865772,3.3557046979865772,3.2520325203252036,3.8095238095238098,3.5897435897435894,4.71976401179941,4.638472032742155
Iceland,Europe,https://cdn.countryflags.com/thumbs/iceland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.24449877750611246,0.21141649048625794,0.17605633802816903,0.3401360544217687,0.30864197530864196,0.27137042062415195,0.24937655860349126,0.22471910112359553,0.20768431983385255,0.19607843137254902,0.1841620626151013,0.1762114537444934,0.16393442622950818,0.3032600454890068,0.2932551319648094,0.2822865208186309
India,Asia & the Pacific,https://cdn.countryflags.com/thumbs/india/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.4,2.18978102189781,1.8181818181818181,2.094240837696335,1.7316017316017316,1.25,1.5945330296127564,1.8292682926829267,1.601423487544484,2.0030816640986133,2.3480662983425415,2.176403207331042,2.5536261491317673,2.707749766573296,2.5579536370903275,2.505368647100931,2.5445292620865136,2.4337244676227727,2.3432115782219163,2.2821576763485476
Indonesia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/indonesia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.273504273504273,3.731343283582089,2.9069767441860463,2.9069767441860463,8.370044052863436,8.090614886731391,8.444444444444445,9.33852140077821,8.46286701208981,8.017492711370263,7.341772151898734,8.734602463605823,8.317399617590821,8.831168831168831,8.8715953307393,8.628005657708627,8.900523560209423,9.36195587358378,9.497206703910614,9.113796576032225,9.13001912045889
Iran,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iran/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13.66906474820144,10.612244897959183,8.762886597938143,7.251264755480608,5.521472392638037,4.397068620919387,3.296232876712329,3.1485284052019162,3.0458297751209793,2.6121761112281443,2.4901253649321657,2.954614681693573,3.309593632174277,3.618502859985078,3.933333333333333,4.258064516129032,4.523055262231609,4.800062848613402,5.194432486726933,5.690080715095725,6.110458284371328,6.537641840907781,6.975607105992286,7.294848299735287,7.54973313925279,7.78722617617155,7.8615124300403485,7.79492966829229,7.6877521560498945,7.597089029449772,7.35494247185451,7.108563036601898,6.891331018820643,6.644173996867092,6.496883827287808,6.379089361880949,6.2613933581675525,6.2613933581675525,6.1927058105950525
Iraq,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iraq/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7.258064516129033,7.258064516129033,7.142857142857142,7.317073170731707,6.779661016949152,7.253886010362693,7.943925233644859,8.583690987124463,8.646616541353383,8.544303797468354,8.38150289017341,9.424083769633508,8.73362445414847,8.300395256916996,7.678244972577697,7.301587301587302,7.204610951008646,7.204610951008646,6.994818652849741,6.994818652849741,6.378132118451026
Ireland,Europe,https://cdn.countryflags.com/thumbs/ireland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.550387596899225,1.183431952662722,0.8968609865470852,0.684931506849315,0.546448087431694,0.5385996409335727,0.43923865300146414,0.3821656050955414,0.44150110375275936,0.5333333333333333,0.5267118133935289,0.5754475703324808,1.0445299615173174,1.0372465818010372,1.4906832298136645,1.7590822179732315,1.8556701030927836,2.1947449768160743,2.465912387583406,2.546115874253053,2.808331383103206,2.975673327541269
Israel,Asia & the Pacific,https://cdn.countryflags.com/thumbs/israel/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1404494382022472,0.11325028312570783,0.09337068160597572,0.06934812760055478,0.15544041450777202,0.21105951878429718,0.30007501875468867,0.3294892915980231,0.33158331030671456,0.3531904874028726,0.3800581265369998,0.40683482506102525,0.375603648721159,0.5438259756877799,0.5250403877221325,0.5737091544025941
Italy,Europe,https://cdn.countryflags.com/thumbs/italy/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.5151515151515151,2.6200873362445414,3.4161490683229814,3.0,2.6153846153846154,2.364864864864865,2.5709219858156027,2.0722320899940794,2.833787465940054,3.1974420463629096,3.463904176108773,3.8361845515811304,4.249352890422778,3.960564337922828,4.96271186440678,5.058874836458788,6.21736131638585,6.636173968865351,6.722689075630252,7.180067950169875,8.118309859154929,7.552126772310258,7.71265189421015,7.950866501618739,8.338700193206956,8.302668453758987,8.574892069500862,9.009294859830527,9.259697656329264,9.506155458569932,9.858910604834046,10.089264108837684,10.13794559157675,10.562093921246735,10.838956657150273,11.036042952635404,11.392877854116907,11.749470659407137,11.898818890516758,12.076326339355443,12.25182972118137,12.325887412542526
Jamaica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/jamaica/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Japan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/japan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.9523809523809524,0.7575757575757576,0.6944444444444444,0.6944444444444444,0.6097560975609756,1.6129032258064515,1.4285714285714286,1.3043478260869565,2.092050209205021,2.3622047244094486,2.3622047244094486,2.2388059701492535,1.8927444794952681,1.7191977077363898,1.4705882352941175,1.3186813186813187,1.4344262295081966,1.7509727626459144,2.112676056338028,2.4232633279483036,2.814814814814815,2.8493894165535956,2.8205128205128207,2.9484029484029484,3.3980582524271843,3.3775633293124248,3.3218785796105386,3.4736842105263155,3.475670307845084,3.4416826003824093,3.7649219467401287,3.723404255319149,3.604358759430008,3.548895899053628,3.3724340175953076,3.268845897264843,3.0714707619610158,2.8938906752411575,2.867383512544803,2.867383512544803,2.6170798898071626,2.407336645013374,2.3509369676320273,2.140018343014369
Jordan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/jordan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.3861003861003861,1.8656716417910446,1.824817518248175,1.7985611510791366,1.6722408026755853,1.6722408026755853,1.5479876160990713
Kazakhstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kazakhstan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.35211267605633806,0.3076923076923077,0.29411764705882354,0.5747126436781609,0.7772020725388601,0.6521739130434783,0.6521739130434783
Kenya,Africa,https://cdn.countryflags.com/thumbs/kenya/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.727272727272727,3.278688524590164,3.1746031746031744
Kiribati,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kiribati/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Kuwait,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kuwait/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20876826722338201
Kyrgyzstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kyrgyzstan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.8928571428571428,0.8,0.6944444444444444,0.6944444444444444
Laos,Asia & the Pacific,https://cdn.countryflags.com/thumbs/laos/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Latvia,Europe,https://cdn.countryflags.com/thumbs/latvia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028397565922921,0.19646365422396855
Lebanon,Asia & the Pacific,https://cdn.countryflags.com/thumbs/lebanon/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.5,2.5,3.007518796992481,2.684563758389262,2.4539877300613497,1.7391304347826086,1.6129032258064515,1.4981273408239701,1.3157894736842104,1.2012012012012012,1.6304347826086956,1.7902813299232736,1.9417475728155338,2.28310502283105,2.4663677130044843,2.591792656587473,2.5052192066805845,3.2388663967611335,3.2388663967611335,3.2692307692307696
Lesotho,Africa,https://cdn.countryflags.com/thumbs/lesotho/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Liberia,Africa,https://cdn.countryflags.com/thumbs/liberia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Libya,Africa,https://cdn.countryflags.com/thumbs/libya/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Liechtenstein,Europe,https://cdn.countryflags.com/thumbs/liechtenstein/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Lithuania,Europe,https://cdn.countryflags.com/thumbs/lithuania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.9523809523809524,0.6993006993006993,0.5586592178770949,0.9569377990430622,1.4598540145985401,1.3377926421404682,1.3966480446927374,1.7766497461928936,1.4462809917355373,1.4462809917355373,1.3133208255159476,1.376936316695353,1.386748844375963,1.1673151750972763,1.1673151750972763
Luxembourg,Europe,https://cdn.countryflags.com/thumbs/luxembourg/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.7142857142857143,0.9523809523809524,1.1594202898550725,1.0330578512396695,1.1940298507462688,1.0025062656641603,0.9142857142857144,0.7279344858962694,0.6001500375093773,0.6194081211286993,0.9345794392523363,0.9830693610049154,1.0769230769230769,1.1066398390342052,1.0560146923783287,1.250539025442001,1.2062726176115801,1.1868300153139357,1.1359472334188347
Macao,Asia & the Pacific,https://cdn.countryflags.com/thumbs/macao/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Macedonia,Europe,https://cdn.countryflags.com/thumbs/macedonia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.8771929824561403,1.4705882352941175,1.3513513513513513,1.1299435028248588,1.4925373134328357,1.36986301369863,1.6597510373443984,2.3166023166023164,2.456140350877193,2.735562310030395,2.824858757062147,3.1073446327683616,2.7906976744186047,3.5196687370600417
Madagascar,Africa,https://cdn.countryflags.com/thumbs/madagascar/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malawi,Africa,https://cdn.countryflags.com/thumbs/malawi/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malaysia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/malaysia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971768202080238,0.25316455696202533,0.2222222222222222,0.1941747572815534,0.33812341504649196,0.7656967840735069,0.922266139657444,0.9236453201970444,1.0579064587973273,1.1324470704086658,1.203146691346599,1.163793103448276,1.376518218623482,1.408987052551409,1.408987052551409,1.547455295735901,1.6046213093709885,1.5901590159015901,1.636520241171404
Maldives,Asia & the Pacific,https://cdn.countryflags.com/thumbs/maldives/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mali,Africa,https://cdn.countryflags.com/thumbs/mali/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Malta,Europe,https://cdn.countryflags.com/thumbs/malta/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/marshall-islands/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritania,Africa,https://cdn.countryflags.com/thumbs/mauritania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritius,Africa,https://cdn.countryflags.com/thumbs/mauritius/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.9607843137254901,2.727272727272727,2.34375,2.097902097902098,3.2467532467532463,4.142011834319527,3.763440860215054,3.571428571428571
Mexico,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/mexico/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.9852216748768473,0.796812749003984,0.6329113924050633,1.08991825613079,1.2345679012345678,1.0526315789473684,1.3675213675213675,1.6736401673640167,1.8867924528301887,2.014098690835851,2.5594149908592323,2.386831275720165,2.6850507982583456,2.6850507982583456,3.5545023696682465,4.17989417989418
Moldova,Europe,https://cdn.countryflags.com/thumbs/moldova/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.9174311926605505,0.8,0.6711409395973155,0.5649717514124294,1.0050251256281406,0.8658008658008658,0.7604562737642585,0.6711409395973155,1.13314447592068,1.1820330969267139,1.188118811881188,1.353637901861252,1.5957446808510638
Monaco,Europe,https://cdn.countryflags.com/thumbs/monaco/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mongolia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/mongolia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Montenegro,Europe,https://symondsflags.com/wp-content/uploads/2014/09/montenegro-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.9174311926605505,0.8130081300813009,1.3888888888888888,1.1494252873563218,0.9950248756218906
Morocco,Africa,https://cdn.countryflags.com/thumbs/morocco/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.4782608695652173,2.9850746268656714,2.941176470588235,2.666666666666667,3.6363636363636362,6.666666666666667,6.424581005586592,5.427974947807933,5.935251798561151,5.834683954619125,5.963302752293578,6.214689265536723,6.214689265536723,6.420021762785637
Mozambique,Africa,https://cdn.countryflags.com/thumbs/mozambique/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Myanmar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/myanmar/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Namibia,Africa,https://cdn.countryflags.com/thumbs/namibia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nauru,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nauru/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Nepal,Asia & the Pacific,https://cdn.countryflags.com/thumbs/nepal/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
